Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,NameASCII,PlayerId,MLBAMID
"Jose Altuve","HOU",3.505044460296631,-9.956389427185059,13.461434364318848,38.514801025390625,3.8819375038146973,0.9265557527542114,2.9316000938415527,1,4.341141223907471,-0.5582663673456354,"Jose Altuve",5417,514888
"Josh Harrison","PIT",-0.26722824573516846,-9.695032119750977,9.427803993225098,1.3110997676849365,0.265607088804245,0.9662224054336548,0.6476666927337646,3,0.3026586174964905,-0.5792287365833404,"Josh Harrison",8202,543281
"Josh Reddick","HOU",2.0876541137695312,-7.997310161590576,10.08496379852295,29.526199340820312,3.0548927783966064,0.9179887771606445,2.0570666790008545,6,2.8579609394073486,-0.5838001155390198,"Josh Reddick",3892,502210
"Javier Báez","CHC",-0.46687743067741394,-9.352981567382812,8.886103630065918,10.467700004577637,1.0486265420913696,1.0271118879318237,1.1917250156402588,8,0.14027442038059235,-0.5948280441513296,"Javier Baez",12979,595879
"Billy Hamilton","CIN",-2.7057244777679443,-11.661166191101074,8.955442428588867,-24.914499282836914,-2.4726221561431885,0.9358395934104919,1.2965333461761475,3,-2.285783052444458,-0.6054437099405772,"Billy Hamilton",10199,571740
"Edwin Encarnación","CLE",1.942787766456604,-10.869722366333008,12.81251049041748,20.55699920654297,2.009383201599121,0.9396229982376099,1.3518999814987183,2,2.6819632053375244,-0.6143384557298992,"Edwin Encarnacion",2151,429665
"Carlos Santana","CLE",0.5585001707077026,-10.860989570617676,11.419489860534668,16.551198959350586,1.5875052213668823,0.9483541250228882,2.9437999725341797,1,1.2371330261230469,-0.6482178139978046,"Carlos Santana",2396,467793
"Jordy Mercer","PIT",-1.0742485523223877,-10.832584381103516,9.758336067199707,-10.862500190734863,-1.0466746091842651,1.0576679706573486,1.8006000518798828,1,-0.35567963123321533,-0.6599969157787302,"Jordy Mercer",6547,474568
"Zack Cozart","CIN",2.265782356262207,-7.660338401794434,9.926119804382324,29.392000198364258,2.900937795639038,0.9243212938308716,1.1409555673599243,9,3.1121299266815186,-0.6608368845493633,"Zack Cozart",2616,446359
"Mark Reynolds","COL",-0.373839795589447,-9.705373764038086,9.331533432006836,11.214999198913574,0.8601621389389038,0.895089328289032,0.5314249992370605,8,0.24797086417675018,-0.6656272742962226,"Mark Reynolds",7619,448602
"Eddie Rosario","MIN",-0.15040186047554016,-10.750410079956055,10.600008010864258,-5.137999534606934,-0.5797595977783203,0.9583940505981445,,0,0.520839512348175,-0.6777706414402982,"Eddie Rosario",12155,592696
"Ryan Zimmerman","WSN",2.8451154232025146,-10.073402404785156,12.91851806640625,32.91899871826172,3.2092599868774414,0.9979448914527893,0.9307000041007996,4,3.532170057296753,-0.6811955720617524,"Ryan Zimmerman",4220,475582
"Anthony Rendon","WSN",2.2578158378601074,-9.110081672668457,11.367897987365723,43.582000732421875,4.379274845123291,0.9531280398368835,2.432499885559082,2,3.0595438480377197,-0.6906954420601705,"Anthony Rendon",12861,543685
"Miguel Cabrera","DET",-0.995703399181366,-9.740203857421875,8.744500160217285,-3.7249999046325684,-0.39755329489707947,0.9856338500976562,0.2727999985218048,1,-0.3001489043235779,-0.7100674139194614,"Miguel Cabrera",1744,408234
"Kevin Pillar","TOR",-2.2445499897003174,-12.760348320007324,10.51579761505127,-26.174400329589844,-2.551499605178833,1.0041894912719727,0.8492000102996826,2,-1.5229840278625488,-0.7122016708617251,"Kevin Pillar",12434,607680
"Domingo Santana","MIL",1.6645300388336182,-10.667548179626465,12.332077980041504,22.120201110839844,2.203493118286133,0.9934006929397583,1.590649962425232,8,2.398663282394409,-0.7230755254463088,"Domingo Santana",10348,570267
"David Peralta","ARI",0.31243595480918884,-9.839513778686523,10.151949882507324,7.289000034332275,0.711072564125061,0.981319785118103,1.7186285257339478,14,1.080406904220581,-0.7620234786060789,"David Peralta",2136,444482
"Matt Carpenter","STL",1.4065215587615967,-9.498071670532227,10.904593467712402,28.088199615478516,2.8812456130981445,0.9414220452308655,0.5555999875068665,3,2.2667932510375977,-0.7727539241630346,"Matt Carpenter",8090,572761
