Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Jacoby Ellsbury","NYY",148,626,9,71,56,20,0.08626198,0.134185303,0.110707804,0.295010845,0.263157894,0.329508196,0.373865698,0.30841755240617325,0.307,90.20512483576013,2.1216700267978013,-5.240182097512341,1.1992385983467102,1.7539857739355604,"Jacoby Ellsbury",4727,453056
"Jose Iglesias","DET",137,513,4,57,32,7,0.054580896,0.097465886,0.081370449,0.276442307,0.254817987,0.30632411,0.336188436,0.283064871023197,0.276,73.73823135845653,1.3102886592969298,-14.865117231398244,14.15900182723999,1.7038176818129853,"Jose Iglesias",10231,578428
"Justin Upton","DET",153,626,31,81,87,9,0.079872204,0.285942492,0.219298245,0.301104972,0.245614035,0.309904153,0.46491228,0.329234039228571,0.342,105.46872899596497,0.8890558150596917,4.999365900808033,-9.855291604995728,1.6706399050745955,"Justin Upton",5222,457708
"Danny Valencia","OAK",130,517,17,72,51,1,0.079303675,0.222437137,0.159235669,0.346041055,0.286624203,0.346228239,0.445859872,0.3418312217145003,0.348,116.76149994150926,-2.163900004234165,8.240505594517474,-9.576468706130981,1.653253169217917,"Danny Valencia",6364,502143
"Melky Cabrera","CHW",151,646,14,70,86,2,0.072755417,0.106811145,0.159052453,0.313840155,0.296108291,0.345256609,0.455160744,0.34233837724661864,0.312,116.1884977821054,-2.869938893476501,9.686107717616451,-15.747562408447266,1.6165948863359296,"Melky Cabrera",4022,466320
"Joe Mauer","MIN",134,576,11,68,49,2,0.137152777,0.161458333,0.127530364,0.301020408,0.261133603,0.362847222,0.388663967,0.326774930258943,0.357,101.97545644076453,-0.5708969938568771,0.7952700116054814,-4.608242034912109,1.604197411399974,"Joe Mauer",1857,408045
"Chris Davis","BAL",157,665,38,99,84,1,0.132330827,0.329323308,0.238515901,0.278846153,0.220848056,0.332330827,0.459363957,0.3400158820015426,0.353,112.69839709211871,-1.4384345992002636,8.70031506998283,-15.543850421905518,1.6023926540978257,"Chris Davis",9272,448801
"Freddy Galvis","PHI",158,624,20,61,67,17,0.040064102,0.217948717,0.157534246,0.280092592,0.241438356,0.274350649,0.398972602,0.2842582082162138,0.262,73.66875707058146,-0.17823255760595202,-20.414140893731012,15.902429103851318,1.5678760562183236,"Freddy Galvis",6609,520471
"Yunel Escobar","LAA",132,567,5,68,39,0,0.070546737,0.118165784,0.087040619,0.338530066,0.303675048,0.354609929,0.390715667,0.32669616643841387,0.316,107.25498291834626,-2.3809182816185057,2.5580166468621197,-6.789852857589722,1.530202962450319,"Yunel Escobar",4191,488862
"Ángel Pagán","SFG",129,543,12,71,55,15,0.077348066,0.121546961,0.141414142,0.297619047,0.276767676,0.331481481,0.418181818,0.3237076211506449,0.32,102.46151952337654,3.080951147014275,4.727102897836826,-7.958154916763306,1.435429818481369,"Angel Pagan",2918,434636
"Alex Gordon","KCR",128,506,17,62,40,8,0.102766798,0.292490118,0.159550561,0.288256227,0.220224719,0.312252964,0.37977528,0.3026074405692918,0.323,86.05688302811586,2.509520037099719,-5.961276272905923,2.2337646484375,1.370593915966468,"Alex Gordon",5209,460086
"Brad Miller","TBR",152,601,30,73,81,6,0.078202995,0.247920133,0.239051095,0.27688172,0.242700729,0.304492512,0.481751824,0.33316651586684926,0.321,111.10242666773303,0.30387422582134604,8.315234018158527,-15.375235080718994,1.3586843316026813,"Brad Miller",12775,543543
"Jay Bruce","- - -",147,589,33,74,99,4,0.074702886,0.213921901,0.256029685,0.266318537,0.250463821,0.308998302,0.506493506,0.3398035178889114,0.329,110.7561141009633,-4.594181096879765,3.2083848739098304,-9.396635890007019,1.2825996905423107,"Jay Bruce",9892,457803
"Alcides Escobar","KCR",162,682,7,57,55,17,0.039589442,0.140762463,0.089481946,0.294990723,0.260596546,0.291666666,0.350078492,0.27772502098510515,0.262,68.95604308403328,1.8394083578605205,-23.580577103759403,12.909212112426758,1.269786404495972,"Alcides Escobar",6310,444876
"Howie Kendrick","LAD",146,543,8,65,40,10,0.092081031,0.17679558,0.110882957,0.300518134,0.254620123,0.32596685,0.36550308,0.30344751317487845,0.332,90.10985504697187,3.716363687766716,-2.8977132170483104,-2.3721120357513428,1.2269303867875947,"Howie Kendrick",4229,435062
"Mike Napoli","CLE",150,645,34,92,101,5,0.120930232,0.300775193,0.226211849,0.296407185,0.238779174,0.33488372,0.464991023,0.34253348755428614,0.34,110.9072866176533,-4.00093678641133,4.445825871520013,-14.527358531951904,1.2020111128529043,"Mike Napoli",3057,435063
"Marwin Gonzalez","HOU",141,518,13,55,51,12,0.042471042,0.227799227,0.146694215,0.310734463,0.254132231,0.29296875,0.400826446,0.2983448960309859,0.288,88.50311888644548,0.16530163283459842,-6.984988287381951,1.0867009162902832,1.190139532513284,"Marwin Gonzalez",5497,503556
"Chase Utley","LAD",138,565,14,79,52,2,0.07079646,0.203539823,0.14453125,0.299479166,0.251953125,0.319148936,0.396484375,0.31193204703170074,0.314,95.79445513227347,0.13316874392330647,-2.793256756143196,-3.866353154182434,1.1563461148202487,"Chase Utley",1679,400284
"Cheslor Cuthbert","KCR",128,510,12,49,46,2,0.062745098,0.188235294,0.138947368,0.319783197,0.27368421,0.318271119,0.412631578,0.3159231534172838,0.268,95.20831918103687,-3.353294905042276,-6.287374618119392,0.09935617446899414,1.1328131999808297,"Cheslor Cuthbert",10473,596144
"Andrew McCutchen","PIT",153,675,24,81,79,6,0.102222222,0.211851851,0.173913044,0.297235023,0.255852842,0.336296296,0.429765886,0.3287759139509258,0.343,104.85362011949408,-2.9256729448679835,1.10925988160339,-12.525429487228394,1.0276314276396241,"Andrew McCutchen",9847,457705
"Jayson Werth","WSN",143,606,21,84,69,5,0.117161716,0.229372937,0.173333334,0.288409703,0.243809523,0.334983498,0.417142857,0.32739513168240536,0.337,100.18240650065016,-0.7939377552829683,-0.6577996537868902,-8.708226919174194,1.0129025472935425,"Jayson Werth",1327,150029
"B.J. Upton","- - -",149,539,20,64,61,27,0.06864564,0.287569573,0.164634146,0.300309597,0.237804878,0.290502793,0.402439024,0.2972665734922708,0.294,84.28485676260513,3.09398555313237,-7.102980335958057,-0.6805984973907471,0.991498313864343,"B.J. Upton",5015,425834
"Danny Espinosa","WSN",157,601,24,66,72,9,0.089850249,0.28951747,0.168604651,0.260869565,0.209302325,0.306397306,0.377906976,0.29385176669691027,0.286,77.70850060604117,0.34420465189032257,-16.155664774433838,6.682591646909714,0.9856949839548816,"Danny Espinosa",9219,457787
"Adrián González","LAD",156,633,18,69,90,0,0.086887835,0.184834123,0.149647887,0.328018223,0.285211267,0.349131121,0.434859154,0.33443168674906093,0.327,110.8691140369247,-4.589532603742555,3.8840020380972913,-14.38259506225586,0.9848834583988231,"Adrian Gonzalez",1908,408236
"Albert Pujols","LAA",152,650,31,71,119,4,0.075384615,0.115384615,0.188870152,0.259634888,0.268128161,0.323076923,0.456998313,0.3306607639197237,0.367,109.97971580620734,-4.370261458214372,3.4180871389354515,-16.08049374818802,0.9553828461560134,"Albert Pujols",1177,405395
"Maikel Franco","PHI",152,630,25,67,88,1,0.063492063,0.168253968,0.17211704,0.27092511,0.254733218,0.306349206,0.426850258,0.31118194421642664,0.318,91.70754087959202,-2.029793299501762,-8.46393531730646,-2.384824275970459,0.9393168045025453,"Maikel Franco",12179,596748
"Victor Martinez","DET",154,610,27,65,86,0,0.081967213,0.147540983,0.186256781,0.302961275,0.289330922,0.350819672,0.475587703,0.35069878701355767,0.364,120.22071945530267,-10.636872346280143,4.17262403423225,-15.646510004997253,0.9384475324589532,"Victor Martinez",393,400121
"Kendrys Morales","KCR",154,618,30,65,93,0,0.077669902,0.194174757,0.204301075,0.283292978,0.26344086,0.326860841,0.467741935,0.3388993280468049,0.389,110.99906185931066,-3.711142077576369,4.450132148483338,-16.393772780895233,0.9181034594110047,"Kendrys Morales",8610,434778
"Scooter Gennett","MIL",136,542,14,58,56,8,0.070110701,0.210332103,0.148594378,0.314516129,0.263052208,0.316666666,0.411646586,0.3146158769754399,0.275,92.11435091470847,-1.49767720955424,-6.761526995703863,-2.8462976217269897,0.7800437157755324,"Scooter Gennett",10339,571697
"Zack Cozart","CIN",121,508,16,67,50,4,0.072834645,0.16535433,0.172413793,0.274456521,0.252155172,0.307692307,0.424568965,0.31238892142261776,0.289,90.11052643684941,0.10907645965926349,-6.078258675249349,-2.879404067993164,0.7359643749605025,"Zack Cozart",2616,446359
"Adeiny Hechavarría","MIA",155,547,3,52,38,1,0.060329067,0.13345521,0.07480315,0.268965517,0.236220472,0.282568807,0.311023622,0.256181209282361,0.293,59.238070740709425,1.2624101529363543,-26.19811328287355,15.419289588928223,0.6765492553034625,"Adeiny Hechavarria",10459,588751
"Jason Heyward","CHC",142,592,7,61,49,11,0.091216216,0.157094594,0.094339622,0.266203703,0.230188679,0.306260575,0.324528301,0.28177694267831277,0.301,71.5984168731534,1.295152158010751,-19.412507062500627,6.5180983543396,0.6065365065245016,"Jason Heyward",4940,518792
"Nomar Mazara","TEX",145,568,20,59,64,0,0.068661971,0.197183098,0.153100776,0.299232736,0.265503875,0.320422535,0.418604651,0.31823932294071877,0.325,90.75496369044733,-4.467379515757784,-10.772172163185282,-2.660036087036133,0.5927696170919127,"Nomar Mazara",14553,608577
"Nick Markakis","ATL",158,684,13,67,89,0,0.103801169,0.147660818,0.128547579,0.299595141,0.268781302,0.346491228,0.397328881,0.32065341349001286,0.337,97.85607711440765,-2.541107533266768,-4.347166875311057,-11.970808982849121,0.5556063044170397,"Nick Markakis",5930,455976
"Denard Span","SFG",143,637,11,70,53,12,0.083202511,0.124018838,0.115384616,0.291322314,0.265734265,0.331220285,0.381118881,0.31151845250486,0.324,94.29483054636589,0.7244964484125376,-3.7513454205888532,-11.22317361831665,0.5401516508433989,"Denard Span",8347,452655
"Corey Dickerson","TBR",148,548,24,57,70,0,0.060218978,0.244525547,0.223529411,0.285310734,0.245098039,0.29250457,0.46862745,0.318534381178082,0.304,101.04625859668704,-0.8744233318138868,-0.1860350814044036,-13.477471113204956,0.49987450851040505,"Corey Dickerson",10762,572816
"Adonis García","ATL",134,563,14,65,65,3,0.042628774,0.1651865,0.133458647,0.308235294,0.27255639,0.3113879,0.406015037,0.3081813768673969,0.32,89.49986784643487,-1.39911387860775,-8.67975985551856,-4.457011461257935,0.48744149511219587,"Adonis Garcia",13777,611177
"Salvador Perez","KCR",139,546,22,57,64,0,0.04029304,0.217948717,0.190661478,0.28,0.247081712,0.287545787,0.43774319,0.3075739601918567,0.288,89.47020289667896,-2.692689272109419,-9.595508446119045,-4.294095039367676,0.4698280998488852,"Salvador Perez",7304,521692
"Travis Shaw","BOS",145,530,16,63,71,5,0.081132075,0.250943396,0.179166667,0.298507462,0.241666666,0.305660377,0.420833333,0.3097355965199126,0.307,87.72912712155227,-1.9708324610255659,-9.779288646627032,-3.7821589708328247,0.4479948993480265,"Travis Shaw",11982,543768
"Stephen Vogt","OAK",137,532,14,54,56,0,0.065789473,0.156015037,0.15510204,0.275252525,0.251020408,0.304511278,0.406122448,0.3047823382009856,0.313,91.29906350408892,0.3203509917948395,-5.237302710765993,-9.96843945980072,0.286761753208583,"Stephen Vogt",5000,519390
"Eric Hosmer","KCR",158,667,25,80,104,5,0.085457271,0.197901049,0.166942149,0.300884955,0.266115702,0.328335832,0.433057851,0.326114520295509,0.33,102.21249870651657,-3.03797750081867,-1.2661448089787015,-18.949928283691406,0.2417460573786434,"Eric Hosmer",3516,543333
"Yonder Alonso","OAK",156,532,7,52,56,3,0.084586466,0.139097744,0.114107884,0.283950617,0.253112033,0.315789473,0.367219917,0.29867156290514096,0.316,87.09933566351731,-1.3433864978142083,-9.583582820226294,-8.698757529258728,-0.027873028726400628,"Yonder Alonso",2530,475174
"Brandon Phillips","CIN",141,584,11,74,64,14,0.030821917,0.116438356,0.125454546,0.312368972,0.29090909,0.319587628,0.416363636,0.3147331016051337,0.289,91.68111677102283,-4.376420281594619,-10.35977333115597,-9.98921263217926,-0.18183786698628215,"Brandon Phillips",791,408252
"Mitch Moreland","TEX",147,503,22,49,60,1,0.069582504,0.234592445,0.189130435,0.265625,0.232608695,0.298210735,0.42173913,0.3074574365194543,0.337,83.3449401852373,-3.128940957132727,-13.18732081701189,-6.673962116241455,-0.2897462721253311,"Mitch Moreland",3086,519048
"Yasmany Tomás","ARI",140,563,31,72,83,2,0.055062166,0.241563055,0.235849056,0.31043956,0.271698113,0.312611012,0.507547169,0.3447012733901336,0.345,108.54750313901988,-5.249916807282716,0.6768032979121639,-23.27841091156006,-0.48049989051375164,"Yasmany Tomas",17171,630111
"Matt Kemp","- - -",156,672,35,89,108,1,0.053571428,0.232142857,0.231139647,0.297297297,0.268057784,0.303571428,0.499197431,0.3334697090290688,0.347,108.0439181911579,-1.4616046333685517,5.195780349945127,-33.24613833427429,-0.6832549570526065,"Matt Kemp",5631,461314
"Alexei Ramirez","- - -",145,506,6,38,48,8,0.041501976,0.124505928,0.092050209,0.265206812,0.240585774,0.277227722,0.332635983,0.2640133365929364,0.256,62.566012053037866,-3.023170280503109,-26.30716819248983,-4.981782555580139,-1.5412756873201312,"Alexei Ramirez",5133,493351
